X	2781479	5281479
X	5281479	7781479
X	7781479	10281479
X	10281479	12781479
X	12781479	15281479
X	15281479	17781479
X	17781479	20281479
X	20281479	22781479
X	22781479	25281479
X	25281479	27781479
X	27781479	30281479
X	30281479	32781479
X	32781479	35281479
X	35281479	37781479
X	37781479	40281479
X	40281479	42781479
X	42781479	45281479
X	45281479	47781479
X	47781479	50281479
X	50281479	52781479
X	52781479	55281479
X	55281479	57781479
X	57781479	60281479
X	60281479	62781479
X	62781479	65281479
X	65281479	67781479
X	67781479	70281479
X	70281479	72781479
X	72781479	75281479
X	75281479	77781479
X	77781479	80281479
X	80281479	82781479
X	82781479	85281479
X	85281479	87781479
X	87781479	90281479
X	90281479	92781479
X	92781479	95281479
X	95281479	97781479
X	97781479	100281479
X	100281479	102781479
X	102781479	105281479
X	105281479	107781479
X	107781479	110281479
X	110281479	112781479
X	112781479	115281479
X	115281479	117781479
X	117781479	120281479
X	120281479	122781479
X	122781479	125281479
X	125281479	127781479
X	127781479	130281479
X	130281479	132781479
X	132781479	135281479
X	135281479	137781479
X	137781479	140281479
X	140281479	142781479
X	142781479	145281479
X	145281479	147781479
X	147781479	150281479
X	150281479	152781479
X	152781479	154931043
