Y	2649520	3149520
Y	3149520	3649520
Y	3649520	4149520
Y	4149520	4649520
Y	4649520	5149520
Y	5149520	5649520
Y	5649520	6149520
Y	6149520	6649520
Y	6649520	7149520
Y	7149520	7649520
Y	7649520	8149520
Y	8149520	8649520
Y	8649520	9149520
Y	9149520	9649520
Y	9649520	10149520
Y	10149520	10649520
Y	10649520	11149520
Y	11149520	11649520
Y	11649520	12149520
Y	12149520	12649520
Y	12649520	13149520
Y	13149520	13649520
Y	13649520	14149520
Y	14149520	14649520
Y	14649520	15149520
Y	15149520	15649520
Y	15649520	16149520
Y	16149520	16649520
Y	16649520	17149520
Y	17149520	17649520
Y	17649520	18149520
Y	18149520	18649520
Y	18649520	19149520
Y	19149520	19649520
Y	19649520	20149520
Y	20149520	20649520
Y	20649520	21149520
Y	21149520	21649520
Y	21649520	22149520
Y	22149520	22649520
Y	22649520	23149520
Y	23149520	23649520
Y	23649520	24149520
Y	24149520	24649520
Y	24649520	25149520
Y	25149520	25649520
Y	25649520	26149520
Y	26149520	26649520
Y	26649520	27149520
Y	27149520	27649520
Y	27649520	28149520
Y	28149520	28649520
Y	28649520	29149520
Y	29149520	29649520
Y	29649520	30149520
Y	30149520	30649520
Y	30649520	31149520
Y	31149520	31649520
Y	31649520	32149520
Y	32149520	32649520
Y	32649520	33149520
Y	33149520	33649520
Y	33649520	34149520
Y	34149520	34649520
Y	34649520	35149520
Y	35149520	35649520
Y	35649520	36149520
Y	36149520	36649520
Y	36649520	37149520
Y	37149520	37649520
Y	37649520	38149520
Y	38149520	38649520
Y	38649520	39149520
Y	39149520	39649520
Y	39649520	40149520
Y	40149520	40649520
Y	40649520	41149520
Y	41149520	41649520
Y	41649520	42149520
Y	42149520	42649520
Y	42649520	43149520
Y	43149520	43649520
Y	43649520	44149520
Y	44149520	44649520
Y	44649520	45149520
Y	45149520	45649520
Y	45649520	46149520
Y	46149520	46649520
Y	46649520	47149520
Y	47149520	47649520
Y	47649520	48149520
Y	48149520	48649520
Y	48649520	49149520
Y	49149520	49649520
Y	49649520	50149520
Y	50149520	50649520
Y	50649520	51149520
Y	51149520	51649520
Y	51649520	52149520
Y	52149520	52649520
Y	52649520	53149520
Y	53149520	53649520
Y	53649520	54149520
Y	54149520	54649520
Y	54649520	55149520
Y	55149520	55649520
Y	55649520	56149520
Y	56149520	56649520
Y	56649520	57149520
Y	57149520	57649520
Y	57649520	58149520
Y	58149520	58649520
Y	58649520	59034049
